NumeroOrden,AñoOrden,MesOrden,FechaOrden,TipoOrdendeCompra,CodigoProveedor,Proveedor,FormaPago,TipodeCambio,Moneda,CodigoMaterial,DescripcionMaterial,Cantidad,ValorUnitario,ValorTotal,Unidad,EstadoOrdendeCompra
499,2023,Febrero,24/02/2023 00:00,NORMAL,293,COMERCIAL SENSITECH SOUTH AMERICA LTDA.,60 DIAS C/FACTURA,802.93,DOLAR,PATE1114,TERMOGRAFO TTGEO EAGLE EXTEND SU-60 DAY,2,19200,38400,UNI,APROBADA
500,2023,Febrero,24/02/2023 00:00,NORMAL,514,SURAGRA S.A,90 DIAS C/FACTURA,802.93,DOLAR,BOCA1117,BOLSA CAMISA 850X550 PERFORADA / NATURAL 0.97% VENT,26,18100,470600,UNI,APROBADA
501,2023,Febrero,24/02/2023 00:00,GENERAL,103699,CONYTEC CONSULTORES SPA,30 DIAS C/FACTURA,802.93,UNIDAD DE FOMENTO,NULL,CONTRATO SOPORTE INFRAESTRUCTURA Y REDES ,123,7700,947100,NULL,PENDIENTE
501,2023,Febrero,24/02/2023 00:00,GENERAL,103699,CONYTEC CONSULTORES SPA,30 DIAS C/FACTURA,802.93,UNIDAD DE FOMENTO,NULL,OUTSOURCING TECNICO SOPORTE TI MODALIDAD PRESENCIAL-4 MESES ,89,10600,943400,NULL,PENDIENTE
502,2023,Febrero,24/02/2023 00:00,GENERAL,10125,PINTO PIGA SEEDS S.A.,30 DIAS C/FACTURA,802.93,PESOS,NULL,IDENTIFICACI�N VIRUS/VIROIDES PCR,38,15300,581400,NULL,PENDIENTE
503,2023,Febrero,24/02/2023 00:00,GENERAL,103739,VITALAB SERVICIOS DE LABORATORIO LTDA,30 DIAS C/FACTURA,802.93,PESOS,NULL,IDENTIFICACI�N VIRUS/VIROIDES PCR,113,8200,926600,NULL,PENDIENTE
504,2023,Febrero,24/02/2023 00:00,NORMAL,367,ADHEMAK LTDA,60 DIAS C/FACTURA,802.93,PESOS,ADST1686,ADH WELCHS RED 3LBS 76X71MM T22-23,186,1700,316200,UNI,APROBADA
505,2023,Febrero,27/02/2023 00:00,GENERAL,575,SERVICIOS AGRICOLAS ELISEO LTDA.,30 DIAS C/FACTURA,818.67,PESOS,NULL,APLICACION CON TURBONEBULIZADORA,58,13800,800400,NULL,PENDIENTE
506,2023,Febrero,27/02/2023 00:00,GENERAL,103663,IMAGICAIR,CONTADO,818.67,UNIDAD DE FOMENTO,NULL,DESARROLLO FEBRERO 4 DE 4 ,171,2200,376200,NULL,PENDIENTE
507,2023,Febrero,27/02/2023 00:00,GENERAL,10246,AGENCIAS UNIVERSALES SA,30 DIAS C/FACTURA,818.67,PESOS,NULL,PROFORMA SERVICIO RETIRO CONTENEDOR GESU 949067-0,1,20700,20700,NULL,PENDIENTE
508,2023,Febrero,27/02/2023 00:00,GENERAL,10246,AGENCIAS UNIVERSALES SA,30 DIAS C/FACTURA,818.67,PESOS,NULL,PROFORMA SERVICIO RETIRO CONTENEDOR GESU 949067-0,130,6700,871000,NULL,APROBADA
509,2023,Febrero,28/02/2023 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,831.24,DOLAR,CJCT1452,CAJA CTN 400X600X086/090 MAQ/P81-1C NEGRA GENERICA T18-19,121,8600,1040600,UNI,APROBADA
510,2023,Febrero,28/02/2023 00:00,NORMAL,10289,COMERCIALIZADORA DE PLASTICO LTDA,60 DIAS C/FACTURA,831.24,DOLAR,CLPL1128,CLAMSHELL PET 500 GRS UVAS ALT 82 (PAN PACIFIC),102,10600,1081200,UNI,APROBADA
511,2023,Febrero,28/02/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,831.24,PESOS,ADST1662,ADH STICKER ICA RODA DRUVOR,43,16100,692300,UNI,APROBADA
512,2023,Febrero,28/02/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,831.24,PESOS,P�HE1103,CORCHETERA BOSTISCH,166,2900,481400,UNI,APROBADA
512,2023,Febrero,28/02/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,831.24,PESOS,P�IN0509,PAPEL FOTOCOPIA NAT ECOLOGICO MULTI CARTA 75 GR 500,10,19500,195000,UNI,APROBADA
513,2023,Marzo,01/03/2023 00:00,GENERAL,298,SYNGENTA S.A.,30 DIAS C/FACTURA,829.97,PESOS,NULL,INSTALACION Y MONITOREO DE TRAMPAS POR HA ,1,20600,20600,NULL,PENDIENTE
513,2023,Marzo,01/03/2023 00:00,GENERAL,298,SYNGENTA S.A.,30 DIAS C/FACTURA,829.97,PESOS,NULL,PRE-MUESTREO 600 FRUTOS ,185,1500,277500,NULL,PENDIENTE
513,2023,Marzo,01/03/2023 00:00,GENERAL,298,SYNGENTA S.A.,30 DIAS C/FACTURA,829.97,PESOS,NULL,LOBESIA BOTRANA MERCADO COREA,72,14600,1051200,NULL,PENDIENTE
514,2023,Marzo,01/03/2023 00:00,GENERAL,298,SYNGENTA S.A.,30 DIAS C/FACTURA,829.97,PESOS,NULL,INSTALACION Y MONITOREO DE TRAMPAS ,18,18700,336600,NULL,PENDIENTE
514,2023,Marzo,01/03/2023 00:00,GENERAL,298,SYNGENTA S.A.,30 DIAS C/FACTURA,829.97,PESOS,NULL,MUESTREO PRECOSECHA 600 FRUTOS ,10,19900,199000,NULL,PENDIENTE
514,2023,Marzo,01/03/2023 00:00,GENERAL,298,SYNGENTA S.A.,30 DIAS C/FACTURA,829.97,PESOS,NULL,LOBESIA BOTRANA MERCADO COREA,54,15300,826200,NULL,PENDIENTE
515,2023,Marzo,01/03/2023 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,829.97,PESOS,NULL,ACIDO FOSFORICO KILOS,102,9400,958800,NULL,PENDIENTE
515,2023,Marzo,01/03/2023 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,829.97,PESOS,NULL,DEFENDER MAGNESIO LITROS,97,11100,1076700,NULL,PENDIENTE
516,2023,Marzo,02/03/2023 00:00,GENERAL,10349,VIMAR GROUP SPA,30 DIAS C/FACTURA,815.24,PESOS,NULL,LENOVO DOCKING STATION THINKPAD ,116,8700,1009200,NULL,APROBADA
517,2023,Marzo,03/03/2023 00:00,GENERAL,175,AGRIC. LA HORNILLA,30 DIAS C/FACTURA,814.56,PESOS,NULL,SERVICIO PROCESO PACKING,152,5400,820800,NULL,PENDIENTE
517,2023,Marzo,03/03/2023 00:00,GENERAL,175,AGRIC. LA HORNILLA,30 DIAS C/FACTURA,814.56,PESOS,NULL,SERVICIO PROCESO FRIO,14,18600,260400,NULL,PENDIENTE
518,2023,Marzo,03/03/2023 00:00,NORMAL,46,UNITED PLASTIC CORPORATION S.A.,C/F US$ AL 21/04-21/05-21/06,814.56,PESOS,GNGN1283,BINS CERRADOS BODEGA,46,14900,685400,UNI,APROBADA
519,2023,Marzo,06/03/2023 00:00,GENERAL,575,SERVICIOS AGRICOLAS ELISEO LTDA.,30 DIAS C/FACTURA,808.91,PESOS,NULL,SERVICIO APLICACION TURBONEBULIZADORA,72,12800,921600,NULL,PENDIENTE
520,2023,Marzo,06/03/2023 00:00,GENERAL,147,MARTINEZ Y VALDIVIES,30 DIAS C/FACTURA,808.91,DOLAR,NULL,ENVIADOR LITROS,73,13700,1000100,NULL,PENDIENTE
520,2023,Marzo,06/03/2023 00:00,GENERAL,147,MARTINEZ Y VALDIVIES,30 DIAS C/FACTURA,808.91,DOLAR,NULL,MAMULL LITRO,6,19700,118200,NULL,PENDIENTE
521,2023,Marzo,06/03/2023 00:00,GENERAL,146,VETO CIA LTDA,30 DIAS C/FACTURA,808.91,PESOS,NULL,TERMOGRAFOS COD.H4036306,123,7500,922500,NULL,APROBADA
521,2023,Marzo,06/03/2023 00:00,GENERAL,146,VETO CIA LTDA,30 DIAS C/FACTURA,808.91,PESOS,NULL,DESPACHO,89,12100,1076900,NULL,APROBADA
522,2023,Marzo,07/03/2023 00:00,GENERAL,103650,AGRICOLA MYR SPA.,30 DIAS C/FACTURA,803,PESOS,NULL,LIMPEZA AGRICOLA PARCELA DETALLE FACT 154,101,9900,999900,NULL,PENDIENTE
523,2023,Marzo,07/03/2023 00:00,NORMAL,103740,WHM SPA.,CONTADO,803,PESOS,ADST1688,ADH WELCHS GREEN 2LBS 76X71MM T22-23,124,7900,979600,UNI,APROBADA
524,2023,Marzo,07/03/2023 00:00,NORMAL,253,SOCIEDAD COMERCIAL MEDITERRANEO S.A.,30 DIAS C/FACTURA,803,PESOS,ADST1688,ADH WELCHS GREEN 2LBS 76X71MM T22-23,80,11200,896000,UNI,APROBADA
525,2023,Marzo,07/03/2023 00:00,NORMAL,81,INDUSTRIA DE ENVASES TYPACK S.A.,90 DIAS C/FACTURA,803,DOLAR,CLPL1119,CLAMSHELL PET 2 LBS UVAS TYPACK ALT 126,62,13800,855600,UNI,APROBADA
526,2023,Marzo,07/03/2023 00:00,NORMAL,367,ADHEMAK LTDA,60 DIAS C/FACTURA,803,PESOS,ADST1688,ADH WELCHS GREEN 2LBS 76X71MM T22-23,182,2800,509600,UNI,APROBADA
527,2023,Marzo,08/03/2023 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,798.18,DOLAR,CJCT1452,CAJA CTN 400X600X086/090 MAQ/P81-1C NEGRA GENERICA T18-19,145,5300,768500,UNI,APROBADA
528,2023,Marzo,08/03/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,798.18,PESOS,ADST1662,ADH STICKER ICA RODA DRUVOR,24,17200,412800,UNI,APROBADA
529,2023,Marzo,08/03/2023 00:00,NORMAL,10289,COMERCIALIZADORA DE PLASTICO LTDA,60 DIAS C/FACTURA,798.18,DOLAR,CLPL1128,CLAMSHELL PET 500 GRS UVAS ALT 82 (PAN PACIFIC),53,19500,1033500,UNI,APROBADA
530,2023,Marzo,08/03/2023 00:00,GENERAL,10349,VIMAR GROUP SPA,30 DIAS C/FACTURA,798.18,DOLAR,NULL,ADAPTADOR HDMI MACHO A VGA HEMBRA XTECH,41,15700,643700,NULL,PENDIENTE
531,2023,Marzo,08/03/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,798.18,PESOS,NULL,MATERIALES ESCRITORIO,16,19200,307200,NULL,PENDIENTE
532,2023,Marzo,08/03/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,798.18,PESOS,NULL,MATERIALES CAFETERIA Y ASEO,117,8100,947700,NULL,PENDIENTE
533,2023,Marzo,09/03/2023 00:00,NORMAL,10287,EMERSON ELECTRIC (US) HOLDING CORPORATION (CHILE) LTDA.,30 DIAS C/FACTURA,802.88,DOLAR,PATE1113,TQ60D-PAK00 SENSOR DE TEMPERATURA WMSC T.19-20,98,10700,1048600,UNI,APROBADA
535,2023,Marzo,09/03/2023 00:00,GENERAL,103741,SGS CERTIFICACION SPA,CONTADO,802.88,UNIDAD DE FOMENTO,NULL,AUDITORIA INVE SN FRANCISCO SPA,16,18500,296000,NULL,PENDIENTE
536,2023,Marzo,09/03/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,802.88,PESOS,NULL,INSUMOS CAFETERIA Y ASEO,163,4300,700900,NULL,APROBADA
537,2023,Marzo,11/03/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,800.88,PESOS,ADPA1104,ADH BLANCO  2.50X5.00 MAQUINA IMPRESORA,102,10800,1101600,UNI,APROBADA
537,2023,Marzo,11/03/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,800.88,PESOS,GNGN1108,FILM AUTOMATICO MAQUINA (12KG X UNI),141,6400,902400,UNI,APROBADA
537,2023,Marzo,11/03/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,800.88,PESOS,GNGN1109,FILM PREESTIRADO MANUAL (1.890 KG X UNI),39,15700,612300,UNI,APROBADA
538,2023,Marzo,13/03/2023 00:00,GENERAL,103699,CONYTEC CONSULTORES SPA,30 DIAS C/FACTURA,797.19,DOLAR,NULL,REDHAT STANDA(PARA DOS SERVIDORES VIRTUALES),184,2500,460000,NULL,PENDIENTE
539,2023,Marzo,15/03/2023 00:00,GENERAL,505,AUTOMOTRIZ R Y R LTDA,CONTADO,800.71,PESOS,NULL,ARRIENDO AUTO FULL EQ. POR 30 DIAS,40,15800,632000,NULL,PENDIENTE
540,2023,Marzo,15/03/2023 00:00,NORMAL,182,CARTOCOR CHILE S.A.,120 DIAS C/FACTURA,800.71,DOLAR,CJCT1452,CAJA CTN 400X600X086/090 MAQ/P81-1C NEGRA GENERICA T18-19,84,10800,907200,UNI,APROBADA
541,2023,Marzo,16/03/2023 00:00,GENERAL,10328,DISTRIBUIDORA DANIEL BARAHONA LIMITADA,30 DIAS C/FACTURA,817.42,PESOS,NULL,COMPRA TONER ALTERNATIVO CE285-A ,115,7600,874000,NULL,PENDIENTE
542,2023,Marzo,16/03/2023 00:00,GENERAL,103655,NEBULAN (SOCIEDAD IBLUE INVERSIONES LIMITADA),30 DIAS C/FACTURA,817.42,DOLAR,NULL,COMPRA DE LICENCIAS PRO POWER BI POR 6 MESES ,55,14500,797500,NULL,PENDIENTE
543,2023,Marzo,16/03/2023 00:00,GENERAL,103743,FARMACIA PUDAHUEL SPA  ,15 DIAS C/FACTURA,817.42,PESOS,NULL,PANBIO RECALCINE HISOPADO NASOFARINGEO,63,14400,907200,NULL,PENDIENTE
544,2023,Marzo,16/03/2023 00:00,NORMAL,248,SOC CONSULTORA Y COM,30 DIAS C/FACTURA,817.42,PESOS,GNGN1284,FILTRO ABSORBSORCION DE ETILENO OZEANO XL,169,2900,490100,UNI,APROBADA
545,2023,Marzo,17/03/2023 00:00,GENERAL,103744,SGS ACADEMY LTDA,30 DIAS C/FACTURA,824.65,PESOS,NULL,CURSO T�CNICAS DE AUDITORIAS LIDERES DE SISTEMAS DE GESTI�N CONFORME A ISO 9001 ISO 14001 E ISO 45001,178,18400,3275200,NULL,APROBADA
546,2023,Marzo,17/03/2023 00:00,NORMAL,10,CONTENENDORES SAN FERNANDO,60 DIAS C/FACTURA,824.65,DOLAR,CJPL1142,CAJA PLT 300X500X138/140 ABATIBLE PLUS CSF,100,9700,970000,UNI,APROBADA
546,2023,Marzo,17/03/2023 00:00,NORMAL,10,CONTENENDORES SAN FERNANDO,60 DIAS C/FACTURA,824.65,DOLAR,CJPL1143,CAJA PLT 300X500X148/150 ABATIBLE CSF 21-22,156,4300,670800,UNI,APROBADA
547,2023,Marzo,17/03/2023 00:00,NORMAL,10155,LAS YUNGAS SPA,90 DIAS C/FACTURA,824.65,DOLAR,BOAM1157,BOLSA CAMISA 830X630 TIPO AM MICRO P. 03% SIN LOGO (TH82) LIFE S.,62,13100,812200,UNI,APROBADA
548,2023,Marzo,17/03/2023 00:00,GENERAL,10345,SALINAS Y FABRES S.A.,CONTADO,824.65,PESOS,NULL,VISITA EVALUATIVA AL MOTOR DEL GENERADOR ,145,6500,942500,NULL,PENDIENTE
549,2023,Marzo,17/03/2023 00:00,GENERAL,103742,IP CIISA LTDA.,15 DIAS C/FACTURA,824.65,PESOS,NULL,PROGRAMA DE ESTUDIOS GERMAN KETTLUN,100,9100,910000,NULL,PENDIENTE
550,2023,Marzo,17/03/2023 00:00,NORMAL,182,CARTOCOR CHILE S.A.,120 DIAS C/FACTURA,824.65,DOLAR,CJCT1498,CAJA CTN 406X608X115/123 MAQ/P84-L GESEX NEGRA GRAPES 18-19,24,4500,108000,UNI,APROBADA
551,2023,Marzo,20/03/2023 00:00,NORMAL,182,CARTOCOR CHILE S.A.,120 DIAS C/FACTURA,830.65,DOLAR,CJCT1498,CAJA CTN 406X608X115/123 MAQ/P84-L GESEX NEGRA GRAPES 18-19,106,9200,975200,UNI,APROBADA
552,2023,Marzo,21/03/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,826.35,PESOS,ADPA1104,ADH BLANCO  2.50X5.00 MAQUINA IMPRESORA,174,2600,452400,UNI,APROBADA
552,2023,Marzo,21/03/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,826.35,PESOS,GNGN1108,FILM AUTOMATICO MAQUINA (12KG X UNI),25,18400,460000,UNI,APROBADA
552,2023,Marzo,21/03/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,826.35,PESOS,GNGN1109,FILM PREESTIRADO MANUAL (1.890 KG X UNI),75,12300,922500,UNI,APROBADA
553,2023,Marzo,21/03/2023 00:00,NORMAL,293,COMERCIAL SENSITECH SOUTH AMERICA LTDA.,60 DIAS C/FACTURA,826.35,DOLAR,PATE1119,TERM�GRAFO TT GEO LTE SU - 60 DAY,114,9500,1083000,UNI,APROBADA
554,2023,Marzo,21/03/2023 00:00,NORMAL,293,COMERCIAL SENSITECH SOUTH AMERICA LTDA.,60 DIAS C/FACTURA,826.35,DOLAR,PATE1114,TERMOGRAFO TTGEO EAGLE EXTEND SU-60 DAY,1,20500,20500,UNI,APROBADA
554,2023,Marzo,21/03/2023 00:00,NORMAL,293,COMERCIAL SENSITECH SOUTH AMERICA LTDA.,60 DIAS C/FACTURA,826.35,DOLAR,PATE1119,TERM�GRAFO TT GEO LTE SU - 60 DAY,156,4400,686400,UNI,APROBADA
555,2023,Marzo,21/03/2023 00:00,NORMAL,10354,FRESH TECHNOLOGIES CHILE SA,60 DIAS C/FACTURA,826.35,DOLAR,BORA1335,BOLSA RACIMO Z.POUCH SOFT CLEAR #4636 T22-23,38,16900,642200,UNI,APROBADA
556,2023,Marzo,21/03/2023 00:00,GENERAL,10354,FRESH TECHNOLOGIES CHILE SA,60 DIAS C/FACTURA,826.35,PESOS,NULL,SERVICIO DE ETIQUETADO GTIN 7808725203453,112,9500,1064000,NULL,APROBADA
557,2023,Marzo,22/03/2023 00:00,NORMAL,182,CARTOCOR CHILE S.A.,120 DIAS C/FACTURA,821.55,DOLAR,CJCT1498,CAJA CTN 406X608X115/123 MAQ/P84-L GESEX NEGRA GRAPES 18-19,135,6100,823500,UNI,APROBADA
558,2023,Marzo,10/03/2023 00:00,NORMAL,465,PROCESADORA DE PAPELES CHILE LTDA,30 DIAS C/FACTURA,800.88,DOLAR,CTPA1106,PAPEL CAMISA 450X500 27 GR BLANCO PERFORADO,26,17300,449800,KGS,APROBADA
559,2023,Marzo,22/03/2023 00:00,NORMAL,182,CARTOCOR CHILE S.A.,90 DIAS C/FACTURA,821.55,DOLAR,CJCT1602,CAJA CTN 406X608C172/178 MAQ/P84-L  VERDE GENERICA,98,10400,1019200,UNI,APROBADA
560,2023,Marzo,22/03/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,821.55,PESOS,ADST1662,ADH STICKER ICA RODA DRUVOR,126,7200,907200,UNI,APROBADA
561,2023,Marzo,22/03/2023 00:00,NORMAL,10289,COMERCIALIZADORA DE PLASTICO LTDA,60 DIAS C/FACTURA,821.55,DOLAR,CLPL1128,CLAMSHELL PET 500 GRS UVAS ALT 82 (PAN PACIFIC),93,11100,1032300,UNI,APROBADA
562,2023,Marzo,07/03/2023 00:00,NORMAL,103745,EMBALAJES CONTINETAL SPA,30 DIAS C/FACTURA,803,PESOS,ADST1688,ADH WELCHS GREEN 2LBS 76X71MM T22-23,72,13500,972000,UNI,APROBADA
563,2023,Marzo,07/03/2023 00:00,NORMAL,103745,EMBALAJES CONTINETAL SPA,30 DIAS C/FACTURA,803,PESOS,ADST1688,ADH WELCHS GREEN 2LBS 76X71MM T22-23,74,13100,969400,UNI,APROBADA
564,2023,Marzo,23/03/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,818.76,PESOS,NULL,INSUMOS ASEO Y CAFETERIA,44,16300,717200,NULL,APROBADA
565,2023,Marzo,23/03/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,818.76,PESOS,NULL,INSUMOS DE OFICINA,96,9400,902400,NULL,APROBADA
566,2023,Marzo,23/03/2023 00:00,NORMAL,10177,LOS TRES CASTILLOS,30 DIAS C/FACTURA,818.76,DOLAR,BOCA1126,BOLSA CAMISA 950X650 PERFORADA 0.3% USDA APPROVED,191,1300,248300,UNI,APROBADA
567,2023,Marzo,24/03/2023 00:00,NORMAL,10,CONTENENDORES SAN FERNANDO,60 DIAS C/FACTURA,805.23,DOLAR,CJPL1143,CAJA PLT 300X500X148/150 ABATIBLE CSF 21-22,101,10600,1070600,UNI,APROBADA
568,2023,Marzo,27/03/2023 00:00,GENERAL,103655,NEBULAN (SOCIEDAD IBLUE INVERSIONES LIMITADA),30 DIAS C/FACTURA,811.48,DOLAR,NULL,LICENCIA OFFICE365 E3 CGWYNNE,137,13900,1904300,NULL,PENDIENTE
569,2023,Marzo,28/03/2023 00:00,GENERAL,10329,REDAGRICOLA COMUNICACIONES LTDA,CONTADO,806.58,PESOS,NULL,PLAN ANUAL REVISTA CHILE (7 EDICIONES),53,14300,757900,NULL,APROBADA
570,2023,Marzo,28/03/2023 00:00,GENERAL,10314,TATTERSALL AGROINSUMOS SA,30 DIAS C/FACTURA,806.58,PESOS,NULL,TIJERA FELCO N�8,103,8800,906400,NULL,PENDIENTE
571,2023,Marzo,28/03/2023 00:00,GENERAL,10314,TATTERSALL AGROINSUMOS SA,30 DIAS C/FACTURA,806.58,DOLAR,NULL,BORDO WP KILOS,113,8900,1005700,NULL,PENDIENTE
572,2023,Marzo,29/03/2023 00:00,NORMAL,10289,COMERCIALIZADORA DE PLASTICO LTDA,60 DIAS C/FACTURA,799.76,DOLAR,CLPL1128,CLAMSHELL PET 500 GRS UVAS ALT 82 (PAN PACIFIC),118,8900,1050200,UNI,APROBADA
573,2023,Marzo,29/03/2023 00:00,NORMAL,10269,VESCO CHILE,30 DIAS C/FACTURA,799.76,PESOS,P�IN0263,ZAPATO SEGURIDAD DIABETICO N�37,1,20500,20500,UNI,APROBADA
574,2023,Marzo,29/03/2023 00:00,GENERAL,103679,INVERSIONES Y SERVICIOS INFORMATICOS ARKADIOS LTDA,30 DIAS C/FACTURA,799.76,UNIDAD DE FOMENTO,NULL,MANTENIMIENTO Y SOPORTE FEBRERO ,87,11800,1026600,NULL,PENDIENTE
574,2023,Marzo,29/03/2023 00:00,GENERAL,103679,INVERSIONES Y SERVICIOS INFORMATICOS ARKADIOS LTDA,30 DIAS C/FACTURA,799.76,UNIDAD DE FOMENTO,NULL,MANTENIMIENTO Y SOPORTE MARZO,85,11700,994500,NULL,PENDIENTE
575,2023,Marzo,29/03/2023 00:00,GENERAL,10144,CRISTIAN TAGLE LARA,30 DIAS C/FACTURA,799.76,PESOS,NULL,TELA LETRERO LABORATORIO,40,16200,648000,NULL,APROBADA
576,2023,Marzo,29/03/2023 00:00,GENERAL,301,DICTUC S.A.,CONTADO,799.76,PESOS,NULL,ASESORIA EQUIPO I+D,170,2900,493000,NULL,APROBADA
577,2023,Marzo,31/03/2023 00:00,GENERAL,403,M Y V (MARTINEZ Y VALDIVIESO),30 DIAS C/FACTURA,789.32,DOLAR,NULL,AGROCOPER KILOS,17,18100,307700,NULL,PENDIENTE
578,2023,Abril,03/04/2023 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,790.41,PESOS,NULL,GALONES LATEZ PODA BLANCO,56,15200,851200,NULL,PENDIENTE
578,2023,Abril,03/04/2023 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,790.41,PESOS,NULL,ESCALEA ALUMINIO 2.4 MTS,68,9600,652800,NULL,PENDIENTE
578,2023,Abril,03/04/2023 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,790.41,PESOS,NULL,SILWET TX 100 LITROS,144,4700,676800,NULL,PENDIENTE
579,2023,Abril,03/04/2023 00:00,GENERAL,525,LUREYE GENERACION,30 DIAS C/FACTURA,790.41,PESOS,NULL,VISITA DE EMERGENCIA GENERADOR(PARTIDA AUTOMATICA),29,16600,481400,NULL,PENDIENTE
580,2023,Abril,03/04/2023 00:00,GENERAL,595,MARCO ANTONIO PONCE REYES,30 DIAS C/FACTURA,790.41,PESOS,NULL,BOQUILLA TEEJET PUNTA CERAMICA,179,1300,232700,NULL,PENDIENTE
581,2023,Abril,04/04/2023 00:00,GENERAL,10276,AGRICOLA EL TAMBO SPA.,CONTADO,801.28,PESOS,NULL,TODO,78,12400,967200,NULL,PENDIENTE
582,2023,Abril,04/04/2023 00:00,GENERAL,103733,QUIMICA MAGUEY LTDA,30 DIAS C/FACTURA,801.28,PESOS,NULL,NOVA INTERFOLIADA TORK D/H BCA,167,2400,400800,NULL,APROBADA
583,2023,Abril,04/04/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,801.28,PESOS,NULL,MATERIALES CAFETERIA Y ASEO,140,6700,938000,NULL,PENDIENTE
584,2023,Abril,04/04/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,801.28,PESOS,NULL,MATERIALES DE ASEO Y CAFETERIA,110,9800,1078000,NULL,PENDIENTE
585,2023,Abril,04/04/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,801.28,PESOS,NULL,MATERIALES DE ESCRITORIO,64,13800,883200,NULL,PENDIENTE
586,2023,Abril,04/04/2023 00:00,GENERAL,103733,QUIMICA MAGUEY LTDA,30 DIAS C/FACTURA,801.28,PESOS,NULL,4 TOALLA INTERFOLIADA TORK D/H BCA,84,15600,1310400,NULL,PENDIENTE
587,2023,Abril,04/04/2023 00:00,GENERAL,103650,AGRICOLA MYR SPA.,30 DIAS C/FACTURA,801.28,PESOS,NULL,LIMPIEZA PARRONES Y DESMALEZADO ,1,20200,20200,NULL,PENDIENTE
587,2023,Abril,04/04/2023 00:00,GENERAL,103650,AGRICOLA MYR SPA.,30 DIAS C/FACTURA,801.28,PESOS,NULL,ORTOPODIA,140,6700,938000,NULL,PENDIENTE
587,2023,Abril,04/04/2023 00:00,GENERAL,103650,AGRICOLA MYR SPA.,30 DIAS C/FACTURA,801.28,PESOS,NULL,PODA,165,4500,742500,NULL,PENDIENTE
588,2023,Abril,05/04/2023 00:00,GENERAL,403,M Y V (MARTINEZ Y VALDIVIESO),30 DIAS C/FACTURA,810.64,PESOS,NULL,CORAZA UN LITRO,1,20200,20200,NULL,PENDIENTE
589,2023,Abril,05/04/2023 00:00,GENERAL,103663,IMAGICAIR,30 DIAS C/FACTURA,810.64,UNIDAD DE FOMENTO,NULL,DESARROLLO EMBARQUE 1 DE 3,75,11900,892500,NULL,PENDIENTE
590,2023,Abril,06/04/2023 00:00,GENERAL,103746,UNIVERSIDAD SAN SEBASTIAN ,CONTADO,810.22,PESOS,NULL,CURSO CRISTIAN MAILLET VALENZUELA,94,9800,921200,NULL,APROBADA
591,2023,Abril,06/04/2023 00:00,NORMAL,46,UNITED PLASTIC CORPORATION S.A.,90 DIAS C/FACTURA,810.22,DOLAR,GNGN1114,ESPUMA EN CRUZ PARA CJS COSECHERA 400X600,52,13900,722800,UNI,APROBADA
592,2023,Abril,10/04/2023 00:00,GENERAL,563,INGENIERIA Y CONSTRUCCION RICARDO RODRIGUEZ & CIA LTDA,30 DIAS C/FACTURA,814.64,PESOS,NULL,NOTEBOOK X13 G3,85,12400,1054000,NULL,PENDIENTE
